2	0.618885
4	0.356879
5	0.292035
6	0.245892
3	0.454581
7	0.245892
8	0.211424
9	0.184737
12	0.131884
13	0.119836
10	0.163495
11	0.146208
16	0.0930446
15	0.100732
14	0.109572
17	0.0863045
18	0.0803511
19	0.0803511
20	0.0750579
22	0.0660675
23	0.0622221
21	0.0703239
24	0.0587328
25	0.0555539
26	0.0526471
28	0.0475257
27	0.0499802
29	0.0452601
30	0.0431632
31	0.0431632
32	0.0412177
37	0.0332917
35	0.0361471
33	0.0394084
36	0.0346733
34	0.037722
39	0.0307742
41	0.0285405
38	0.0319944
40	0.0296248
43	0.0275162
42	0.0275162
46	0.0247602
45	0.02563
44	0.0265475
47	0.0239345
48	0.0231501
49	0.0224039
51	0.0210166
50	0.0216935
56	0.0186027
61	0.0161258
71	0.0127491
66	0.0141073
86	0.00924892
76	0.0113054
81	0.0103164
91	0.0085076
96	0.00769796
101	0.00699732
106	0.00650304
116	0.00556636
111	0.0059556
126	0.00482141
121	0.00513218
131	0.00447262
136	0.00416226
146	0.00368457
151	0.00350056
141	0.00393816
156	0.00329136
161	0.00310264
166	0.00296474
176	0.00269112
171	0.00280692
181	0.00255806
186	0.00246004
191	0.00234698
206	0.00207754
216	0.00193421
211	0.00201131
196	0.00224337
201	0.0021666
221	0.00186283
236	0.00170018
226	0.00180947
246	0.0016038
231	0.00174702
251	0.00155506
241	0.00164518
271	0.00140293
261	0.00147481
256	0.00150936
266	0.00143393
276	0.00136615
281	0.00133819
311	0.00117226
296	0.00124932
306	0.00119859
286	0.00130492
301	0.00122058
291	0.00127339
336	0.00106543
331	0.00108687
316	0.00114714
321	0.00112785
326	0.00110469
341	0.0010489
346	0.00102898
356	0.00099503
351	0.00100983
371	0.000946539
361	0.000977142
366	0.000963296
381	0.000917806
386	0.000902582
376	0.000933549
391	0.000890757
396	0.000876398
401	0.000865232
406	0.000851657
411	0.000838486
416	0.000828228
426	0.000805997
421	0.000815736
431	0.000794127
446	0.000762564
436	0.000784864
441	0.000773565
451	0.000753968
456	0.00074347
461	0.000735261
476	0.000707781
491	0.000682084
486	0.000691069
471	0.000715442
466	0.000725229
481	0.000698409
496	0.000675044
501	0.000666421
601	0.000536083
551	0.00059526
651	0.000487046
701	0.000444037
801	0.000374326
751	0.000406817
851	0.000345751
901	0.000320977
951	0.000298403
1001	0.000278206
1051	0.00026005
1101	0.000243659
1151	0.000229112
1201	0.000215574
1251	0.00020322
1301	0.000191912
1351	0.000181533
1401	0.00017198
1451	0.00016335
1501	0.000155184
1551	0.000147616
1601	0.000140587
1651	0.000134046
1701	0.000128076
1751	0.000122373
1801	0.000117038
1851	0.00011204
1901	0.000107351
2001	9.88879e-05
1951	0.000103038
2101	9.12906e-05
2051	9.49781e-05
2151	8.78086e-05
2201	8.45867e-05
2251	8.14682e-05
2301	7.85142e-05
2351	7.57132e-05
2451	7.05832e-05
2401	7.30549e-05
2501	6.81796e-05
2551	6.58925e-05
2601	6.37145e-05
2651	6.16387e-05
2751	5.78094e-05
2701	5.9701e-05
2801	5.60028e-05
2851	5.42761e-05
2901	5.26247e-05
2951	5.1078e-05
3001	4.95633e-05
3101	4.67207e-05
3051	4.8112e-05
3151	4.53861e-05
3201	4.41053e-05
3251	4.29016e-05
3301	4.1719e-05
3351	4.05823e-05
3401	3.94891e-05
3451	3.84374e-05
3501	3.74467e-05
3551	3.6471e-05
3601	3.55311e-05
3651	3.46252e-05
3701	3.37517e-05
3751	3.29272e-05
3801	3.21136e-05
3851	3.13282e-05
3901	3.05697e-05
4001	2.91441e-05
3951	2.9837e-05
4051	2.84592e-05
4101	2.77968e-05
4151	2.7156e-05
4201	2.6536e-05
4251	2.59486e-05
4301	2.53671e-05
4351	2.48038e-05
4501	2.32275e-05
4401	2.42581e-05
4451	2.37292e-05
4551	2.273e-05
4601	2.22474e-05
4651	2.17793e-05
4701	2.13249e-05
4751	2.08933e-05
4851	2.00486e-05
4801	2.04648e-05
4901	1.96443e-05
4951	1.92515e-05
