2	0.618885
3	0.454581
4	0.356879
5	0.292035
6	0.245892
7	0.245892
8	0.211424
9	0.184737
10	0.163495
11	0.146208
12	0.131884
13	0.119836
14	0.109572
15	0.100732
16	0.0930446
17	0.0863045
18	0.0803511
19	0.0803511
20	0.0750579
21	0.0703239
22	0.0660675
23	0.0622221
24	0.0587328
25	0.0555539
26	0.0526471
27	0.0499802
28	0.0475257
29	0.0452601
30	0.0431632
31	0.0431632
32	0.0412177
33	0.0394084
34	0.037722
35	0.0361471
36	0.0346733
37	0.0332917
38	0.0319944
39	0.0307742
40	0.0296248
41	0.0285405
42	0.0275162
43	0.0275162
44	0.0265475
45	0.02563
46	0.0247602
47	0.0239345
48	0.0231501
49	0.0224039
50	0.0216935
51	0.0210166
52	0.0203709
53	0.0197545
54	0.0191657
55	0.0191657
56	0.0186027
57	0.0180641
58	0.0175483
59	0.0170542
60	0.0165803
61	0.0161258
62	0.0156894
63	0.0152703
64	0.0148674
65	0.01448
66	0.0141073
67	0.0141073
68	0.0137485
69	0.013403
70	0.0130701
71	0.0127491
72	0.0124396
73	0.0121409
74	0.0118527
75	0.0115743
76	0.0113054
77	0.0110456
78	0.0110456
79	0.0107944
80	0.0105514
81	0.0103164
82	0.010089
83	0.00986878
84	0.00965557
85	0.00944904
86	0.00924892
87	0.00905495
88	0.00886689
89	0.00868452
90	0.00868452
91	0.0085076
92	0.00833594
93	0.00816933
94	0.00800758
95	0.00785051
96	0.00769796
97	0.00754974
98	0.00740572
99	0.00726574
100	0.00712965
101	0.00699732
102	0.00699732
103	0.00686861
104	0.00674341
105	0.00662159
106	0.00650304
107	0.00638765
108	0.00627531
109	0.00616591
110	0.00605938
111	0.0059556
112	0.00585449
113	0.00575597
114	0.00575597
115	0.00565996
116	0.00556636
117	0.00547512
118	0.00538615
119	0.00529938
120	0.00521474
121	0.00513218
122	0.00505163
123	0.00497302
124	0.0048963
125	0.00482141
126	0.00482141
127	0.0047483
128	0.00467692
129	0.00460721
130	0.00453912
131	0.00447262
132	0.00440765
133	0.00434417
134	0.00428214
135	0.00422152
136	0.00416226
137	0.00410433
138	0.00410433
139	0.00404769
140	0.00399232
141	0.00393816
142	0.00388519
143	0.00383338
144	0.00378269
145	0.0037331
146	0.00368457
147	0.00363708
148	0.0035906
149	0.0035451
150	0.0035451
151	0.00350056
152	0.00345695
153	0.00341425
154	0.00337243
155	0.00333148
156	0.00329136
157	0.00325206
158	0.00321356
159	0.00317583
160	0.00313886
161	0.00310264
162	0.00310264
163	0.00306713
164	0.00303232
165	0.00299819
166	0.00296474
167	0.00293193
168	0.00289976
169	0.00286822
170	0.00283727
171	0.00280692
172	0.00277714
173	0.00274792
174	0.00274792
175	0.00271925
176	0.00269112
177	0.00266351
178	0.00263641
179	0.00260981
180	0.0025837
181	0.00255806
182	0.00253288
183	0.00250816
184	0.00248389
185	0.00246004
186	0.00246004
187	0.00243662
188	0.00241362
189	0.00239101
190	0.00236881
191	0.00234698
192	0.00232554
193	0.00230446
194	0.00228375
195	0.00226339
196	0.00224337
197	0.00222369
198	0.00222369
199	0.00220434
200	0.00218531
201	0.0021666
202	0.0021482
203	0.00213009
204	0.00211229
205	0.00209477
206	0.00207754
207	0.00206058
208	0.00204389
209	0.00202747
210	0.00202747
211	0.00201131
212	0.0019954
213	0.00197974
214	0.00196433
215	0.00194915
216	0.00193421
217	0.0019195
218	0.00190501
219	0.00189073
220	0.00187668
221	0.00186283
222	0.00186283
223	0.00184919
224	0.00183576
225	0.00182252
226	0.00180947
227	0.00179662
228	0.00178395
229	0.00177146
230	0.00175915
231	0.00174702
232	0.00173506
233	0.00173506
234	0.00172327
235	0.00171164
236	0.00170018
237	0.00168888
238	0.00167773
239	0.00166673
240	0.00165588
241	0.00164518
242	0.00163463
243	0.00162421
244	0.00161394
245	0.00161394
246	0.0016038
247	0.00159379
248	0.00158392
249	0.00157417
250	0.00156455
251	0.00155506
252	0.00154568
253	0.00153643
254	0.00152729
255	0.00151827
256	0.00150936
257	0.00150936
258	0.00150056
259	0.00149187
260	0.00148328
261	0.00147481
262	0.00146643
263	0.00145816
264	0.00144998
265	0.00144191
266	0.00143393
267	0.00142604
268	0.00141825
269	0.00141825
270	0.00141054
271	0.00140293
272	0.0013954
273	0.00138797
274	0.00138061
275	0.00137334
276	0.00136615
277	0.00135904
278	0.00135202
279	0.00134506
280	0.00133819
281	0.00133819
282	0.00133139
283	0.00132467
284	0.00131801
285	0.00131143
286	0.00130492
287	0.00129848
288	0.00129211
289	0.00128581
290	0.00127957
291	0.00127339
292	0.00126728
293	0.00126728
294	0.00126123
295	0.00125525
296	0.00124932
297	0.00124346
298	0.00123765
299	0.0012319
300	0.00122621
301	0.00122058
302	0.001215
303	0.00120948
304	0.001204
305	0.001204
306	0.00119859
307	0.00119322
308	0.0011879
309	0.00118264
310	0.00117742
311	0.00117226
312	0.00116714
313	0.00116207
